Date/Time,a_x,a_y,a_z,w_x,w_y,w_z,Latitude,Longitude,Elevation,Pitch,Roll,Yaw,Pitch_accel_only,Roll_accel_only,Yaw_accel_only,Pitch_gyro_only,Roll_gyro_only,Yaw_gyro_only
13:40:12,0.018544,0.032451998,0.018056,-0.001370497,-0.004554376,0.003413737,-6.677910717,82.47643672,414525.2609,333.2609705,62.5462757,312.3258977,333.246955,62.58426521,312.3161545,333.2453567,62.58078865,312.313921
13:40:22,0.021228001,0.033183999,0.019032,-0.002248529,-0.000838451,0.000657899,-6.172380485,82.83881595,414445.6142,333.3248328,62.46211411,312.4587483,333.349302,62.42458222,312.481988,333.350808,62.42176818,312.481247
13:40:32,0.018787999,0.031719998,0.019032,-0.003128823,-0.001710214,3.54E-05,-5.664008148,83.20223683,414368.6942,333.5826639,62.61983001,312.6901859,333.5925813,62.59897744,312.6949636,333.5930202,62.59367721,312.6970673
13:40:42,0.017568,0.033183999,0.015859999,-0.001562387,-0.000749558,0.000937941,-5.15526193,83.56501109,414294.9172,333.1129501,62.7326579,312.554569,333.0975258,62.72609409,312.5362266,333.095656,62.72388794,312.5343483
13:40:52,0.017811999,0.034403998,0.015616,-0.0003139,0.000200361,0.002152611,-4.642777041,83.9296131,414223.8462,333.3794402,62.74480881,312.8852595,333.390447,62.70273484,312.8866665,333.3900645,62.70552839,312.8876398
13:41:02,0.019276001,0.033427998,0.014884,0.000931237,0.001448169,-0.001216384,-4.135801658,84.28955185,414156.7577,333.3616936,62.81925787,312.6673218,333.3924961,62.86276618,312.6990754,333.3917806,62.86085372,312.6984367
13:41:12,0.018300001,0.033427998,0.016592,-0.003022645,0.000261545,0.001526458,-3.626373101,84.65057097,414092.5793,333.2560613,62.87716422,312.5007232,333.2368309,62.9476586,312.5020176,333.2361513,62.94800694,312.5005252
13:41:22,0.020496,0.03294,0.01708,-0.002697118,0.000286646,0.001524622,-3.117150092,85.01086487,414031.6768,332.8666586,62.62080673,312.7259522,332.9153869,62.58800133,312.7564011,332.916116,62.58664895,312.7548541
13:41:32,0.017811999,0.033183999,0.018544,-0.001460034,-0.001836419,0.001218857,-2.605981434,85.37203569,413973.8179,333.2871233,62.88681527,313.2315569,333.2772913,62.90209441,313.2244808,333.2780528,62.8998541,313.2229509
13:41:42,0.019276001,0.032207999,0.017568,-0.003270224,-0.001816958,-0.001838153,-2.097362216,85.73099037,413919.5136,333.0304243,62.84542433,313.2205774,333.0524961,62.79280455,313.2249828,333.0540243,62.79381542,313.2230397
13:41:52,0.020008,0.035135999,0.019032,0.001628194,0.00032334,0.000298444,-1.587808656,86.09027126,413868.3831,333.105471,62.98889928,313.841141,333.1116216,62.94439377,313.8333854,333.1130969,62.94321898,313.8330268
13:42:02,0.019032,0.031231999,0.015859999,-0.002932806,0.000331029,-0.000319911,-1.075837836,86.45100276,413820.3162,333.1127452,63.02374691,313.7430664,333.1065622,63.01133645,313.7217152,333.1051654,63.01107007,313.7225382
13:42:12,0.017811999,0.03294,0.017568,0.001667988,-0.000255585,-0.000328077,-0.565985882,86.81007012,413775.7466,333.213026,62.75073058,313.839314,333.1982438,62.7903047,313.8384192,333.1983206,62.79103553,313.8411718
13:42:22,0.019276001,0.033183999,0.016592,-0.001364402,8.16E-05,-0.00063915,-0.056550828,87.16875441,413734.5056,332.9966337,62.84174969,314.0609673,332.9922026,62.87915863,314.0625826,332.994057,62.87838682,314.0639008
13:42:32,0.018056,0.033916,0.015128,0.00018239,-0.001722045,-0.001249002,0.453985394,87.52820553,413696.4802,333.1455796,62.53902887,314.0036859,333.1279611,62.55185597,313.9948544,333.1270903,62.54564049,313.993929
13:42:42,0.017568,0.032696001,0.017324001,0.000510097,-0.000477552,-0.000946654,0.964298589,87.88757242,413661.7803,333.0372152,62.84204338,314.774886,333.0032726,62.90815961,314.7720241,333.0062591,62.90473769,314.7714094
13:42:52,0.019032,0.033671997,0.019276001,-0.001912184,-0.000456452,-0.001249384,1.476970188,88.24875548,413630.253,333.1827956,62.58870484,315.0128019,333.1891016,62.6207999,315.0331183,333.1905735,62.62118922,315.0319948
13:43:06,0.018544,0.03294,0.015859999,0.001457866,0.000165969,-0.001249705,2.192469352,88.75324944,413591.8387,333.0974131,62.88358459,315.830157,333.0871371,62.85662584,315.8215441,333.0859606,62.8575001,315.8241294
13:43:16,0.018787999,0.033671997,0.017324001,0.001467552,-0.000745624,0.000277184,2.702921348,89.11357418,413568.4111,333.3932935,62.51173544,316.2441928,333.4381883,62.477926,316.2775856,333.438535,62.47413524,316.2782277
13:43:26,0.019032,0.032696001,0.017811999,-0.001578916,0.00170444,-2.95E-05,3.21061327,89.47238016,413548.3949,333.2888138,62.47608185,316.753783,333.2688406,62.49007007,316.7271453,333.2688065,62.48917532,316.7280161
13:43:36,0.018544,0.033427998,0.019032,-4.57E-05,0.000779659,0.001195006,3.722027561,89.83433259,413531.5419,333.1612156,62.70326077,316.9653515,333.172844,62.69479133,316.9765052,333.1745038,62.69379413,316.9747567
13:43:46,0.018056,0.034159999,0.015128,0.000564091,0.001072586,-0.001552124,4.229449731,90.19405342,413518.1008,333.0957448,62.85022595,317.3695758,333.0972577,62.82961927,317.3505605,333.0967079,62.83194153,317.3492901
13:43:56,0.01952,0.031231999,0.018787999,0.000267301,-0.001683086,-0.000636421,4.743490064,90.55915359,413507.8127,333.1508696,62.38097146,317.1343782,333.1400318,62.36388916,317.0984173,333.1414456,62.3643741,317.0996296
13:44:06,0.017324001,0.032696001,0.01708,0.002101649,0.00135088,0.001199637,5.248332911,90.91847784,413500.9645,333.3403988,62.57949774,318.0170265,333.3885107,62.58857506,318.0596435,333.388958,62.5878374,318.0563581
13:44:16,0.019276001,0.03294,0.016348001,-0.000956573,0.000421509,0.001515055,5.756551614,91.28104616,413497.3242,333.1377112,62.84422221,318.05379,333.1066936,62.81712002,318.00311,333.1080255,62.82327402,317.9997803
13:44:26,0.019032,0.033671997,0.016104,-0.000960644,0.002233617,-0.000307977,6.269765395,91.64812084,413496.9549,333.1662409,62.55900717,318.3420718,333.1244948,62.5395343,318.2783632,333.1257994,62.54022415,318.2759385
13:44:36,0.020252001,0.034892,0.017568,0.002703879,-0.000210576,-0.001217846,6.776893268,92.01185942,413499.847,333.2322103,62.44282566,318.5393413,333.253903,62.51082019,318.6095761,333.2547329,62.5155057,318.6078686
13:44:46,0.018544,0.032696001,0.017568,-0.000962183,-0.000817962,1.02E-05,7.282282389,92.3754425,413505.9425,333.227518,62.31271738,319.1866554,333.2046864,62.37388173,319.1988678,333.2039214,62.37274792,319.198113
13:44:56,0.016835999,0.031475998,0.016835999,-0.003086928,-0.001716711,0.00245258,7.791428434,92.74291803,413515.3186,333.1192748,62.65279933,319.9616497,333.103171,62.62879122,319.9154263,333.102447,62.62773254,319.913893
13:45:06,0.020008,0.031475998,0.016104,-0.001855843,-0.001696974,0.000927249,8.301033248,93.11200989,413527.9453,333.0919012,62.58940835,320.2651457,333.0787991,62.60099235,320.254815,333.0794224,62.59745431,320.2530563
13:45:16,0.019763999,0.034159999,0.01708,-0.000318006,0.001059689,0.000620376,8.807587149,93.48025644,413543.701,333.3225583,62.3867498,320.9619274,333.3494164,62.29203557,320.9058482,333.3489622,62.29405048,320.907986
13:45:26,0.01708,0.034648001,0.017568,0.000905946,-0.000467241,-0.00090247,9.312835355,93.84899946,413562.5878,333.2234574,62.52461034,321.301784,333.2643583,62.60273405,321.3978608,333.2658917,62.60338291,321.4003402
13:45:36,0.018544,0.033427998,0.01708,5.89E-06,-0.001057945,-0.002129594,9.818214958,94.21937451,413584.6369,333.1437389,62.56574857,322.2304199,333.1080067,62.5946471,322.2037105,333.1075662,62.5944422,322.2010569
13:45:46,0.019763999,0.033183999,0.01708,-0.001503475,0.000172436,0.000617065,10.32159502,94.58990399,413609.7257,332.8931153,62.76705474,322.2907817,332.8606105,62.81488655,322.2749015,332.8599496,62.81117093,322.2755914
13:45:56,0.018787999,0.031719998,0.01708,-0.000569168,0.00109943,0.001531957,10.83039094,94.96615861,413638.2426,333.1238613,62.83430478,323.3493586,333.1146713,62.81295361,323.293976,333.1134675,62.80968878,323.2966125
13:46:06,0.018300001,0.033916,0.016348001,6.25E-05,-0.000405744,-0.000305049,11.33059944,95.33786212,413669.3597,333.1112562,62.78609047,324.6501408,333.1315555,62.74809413,324.6134593,333.1314975,62.7426573,324.6143813
13:46:16,0.019032,0.032207999,0.017324001,7.94E-05,0.000228293,-0.001529198,11.83779655,95.71667907,413704.0167,332.8533329,62.48535724,323.9788322,332.8585614,62.43742298,323.9276092,332.8588824,62.44145962,323.9300476
13:46:26,0.018544,0.032451998,0.018300001,-0.003572503,-0.002507135,-0.001224915,12.33775077,96.09207745,413741.2238,332.9623461,62.51510272,324.8778183,333.0036961,62.49398377,324.9130963,333.003498,62.49285679,324.912666
13:46:36,0.018300001,0.031475998,0.015128,0.000405174,-0.001884371,0.001830811,12.84185057,96.4726915,413781.7845,333.2739189,62.65997786,325.783819,333.2709409,62.66307194,325.8155487,333.2707667,62.66579718,325.8169147
13:46:46,0.01952,0.03294,0.015128,-0.002646476,0.000262141,1.55E-06,13.34206565,96.8525623,413825.0388,332.9381365,62.66384375,326.6550131,332.9513683,62.62153756,326.6347035,332.9524611,62.62547858,326.6329106
13:46:56,0.018300001,0.033183999,0.020252001,-0.00049692,0.000279665,0.000611572,13.84607437,97.23762634,413871.6326,333.0166734,62.60650431,327.5644391,333.02363,62.66594745,327.6463023,333.023005,62.66262114,327.6484333
13:47:06,0.019763999,0.032696001,0.017324001,-0.001689434,-0.001231313,0.00060094,14.34480678,97.62105083,413920.6967,332.7441626,62.77090696,328.8745377,332.7240357,62.78690327,328.8644392,332.7251917,62.78520938,328.864832
13:47:16,0.020008,0.033427998,0.015859999,-0.000740081,0.00092525,-0.000640014,14.84288629,98.00645628,413972.6152,332.7329559,62.56696434,329.6644422,332.6848919,62.55603604,329.6104632,332.6870605,62.55739525,329.6108526
13:47:26,0.019276001,0.031964,0.015128,-0.002550256,-0.000278763,0.000877587,15.33978032,98.3935272,414027.298,332.7916938,62.55585846,330.5352367,332.8317819,62.51356593,330.5436788,332.8333768,62.51468608,330.5427943
13:47:36,0.018787999,0.031964,0.016835999,-0.003753489,-0.001184121,0.00056429,15.84181713,98.78733927,414085.4565,332.9896242,62.75132481,331.8273002,332.9642637,62.85131878,331.930337,332.9631931,62.84829984,331.9310183
13:47:46,0.01708,0.032451998,0.01708,0.002070416,0.000667229,-0.000969278,16.33422525,99.17638387,414145.3213,333.0357689,62.67163699,332.8458265,333.0026203,62.64932277,332.762126,333.002704,62.64798405,332.7610809
13:47:56,0.018544,0.031475998,0.015859999,-4.45E-05,0.000376798,-0.000671934,16.83423318,99.57437578,414208.9489,333.1984794,63.02518125,334.5626099,333.2273216,63.01139109,334.5636942,333.2246749,63.01018215,334.5630419
13:48:06,0.020008,0.032207999,0.018056,-0.001557499,-0.001446962,-0.000980716,17.32712135,99.96972394,414274.4497,332.9661727,62.88678795,336.1326911,332.9281901,62.84595025,336.0154065,332.9279322,62.85054014,336.0146176
13:48:16,0.016835999,0.031231999,0.014396,0.000286665,0.000390254,-0.000983465,17.81877711,100.3671972,414342.5146,333.0262169,62.6945113,336.5461839,333.0032692,62.62198835,336.3579183,333.0055505,62.62082722,336.3594722
13:48:26,0.019032,0.032696001,0.017324001,-0.001524482,0.000398315,0.001451101,18.31451974,100.7712511,414413.8823,332.8195457,62.84950195,340.2052751,332.8497231,62.80332987,340.1461205,332.8504386,62.80198432,340.1453316
13:48:36,0.01952,0.032696001,0.01708,-0.001516383,-0.001121223,-0.000387274,18.80804747,101.1768994,414487.6388,332.7523366,62.27386044,339.5667873,332.7128496,62.31906946,339.593729,332.7139714,62.31605052,339.5937853
13:48:46,0.019276001,0.03294,0.01464,-0.001200523,0.00163772,0.001136558,19.29856633,101.5835701,414563.6002,332.9534908,62.69415613,342.7032238,332.9494354,62.64361273,342.5938059,332.9486516,62.64445284,342.5939135
13:48:56,0.019276001,0.030988,0.017811999,0.002173353,-0.000798777,-0.001311811,19.78757386,101.9925932,414641.9391,333.0414739,62.35231199,342.2385302,333.0041435,62.30280678,342.0887151,333.0038293,62.3005255,342.0928969
13:49:06,0.017568,0.034159999,0.018056,5.03E-05,-0.000182264,0.000513179,20.276559,102.4053379,414722.8588,332.889217,62.3923369,343.9910526,332.9112717,62.37511799,343.9931409,332.9126087,62.37722169,343.9914914
13:49:16,0.020739999,0.033183999,0.018300001,-0.002684675,0.000435241,0.001116382,20.7595411,102.8168293,414805.2991,332.8216425,62.47644385,345.0243424,332.8773069,62.46062513,345.0587768,332.8770063,62.46037924,345.0586931
13:49:26,0.018787999,0.031231999,0.016104,-0.000538968,-0.000482909,0.002029559,21.24988656,103.2386211,414891.5283,332.8934927,62.71133405,346.3783352,332.9178235,62.72560232,346.4154026,332.9183939,62.7267293,346.4131486
13:49:36,0.018544,0.032451998,0.017324001,-0.001436133,0.000447132,-0.002253966,21.73353133,103.658776,414979.0546,332.9761636,63.09057348,348.5578332,333.0084072,63.05479695,348.4676627,333.0101848,63.05478329,348.4679837
13:49:46,0.018544,0.033183999,0.016348001,0.001939397,-0.002896741,0.00018798,22.21319934,104.0796787,415068.2657,332.9739335,62.89088607,351.0847786,332.9815441,62.88271716,351.062309,332.9812453,62.88265569,351.0595479
13:49:56,0.020984,0.032207999,0.017324001,0.00073785,0.002309926,0.000180552,22.69954473,104.5108761,415161.1391,332.807014,63.0104417,353.4702606,332.822247,62.96683094,353.3490312,332.8211917,62.96735686,353.3489897
13:50:06,0.017811999,0.033183999,0.016592,-0.001684405,0.001097381,-0.00043883,23.18058571,104.9419306,415255.3726,332.9939853,62.56400687,354.0757206,333.0671315,62.53837317,354.0553607,333.0673415,62.54221857,354.0501582
13:50:16,0.01952,0.032207999,0.017324001,-0.001975849,0.000488751,-0.00075262,23.65837415,105.3747296,415351.2808,333.2284452,62.33423248,354.8370843,333.216115,62.36815803,354.9030102,333.2155703,62.36535082,354.9040603
13:50:26,0.019763999,0.033427998,0.014396,-0.001347102,0.002322964,-0.000150627,24.13448048,105.8107977,415449.1187,332.9060329,62.99330475,358.3434808,332.881142,62.94488554,358.191224,332.884178,62.94206467,358.1941712
13:50:36,0.020252001,0.033427998,0.016835999,-0.002554506,-0.000726864,0.000454867,24.61195194,106.253102,415549.4859,332.8889353,62.60005661,357.9876995,332.903557,62.56406151,357.8951494,332.903504,62.56522948,357.8954631
13:50:46,0.018544,0.032207999,0.014884,-0.000101592,-0.000113785,-0.000461914,25.08461292,106.696053,415651.0356,332.8696827,62.80645127,359.5740819,332.8847364,62.79834383,359.5887194,332.8860905,62.80013334,359.5868721
13:50:56,0.018300001,0.03294,0.015859999,-0.004357958,-0.000107452,0.000756316,25.55876262,107.1456927,415755.0734,333.0608323,62.43408301,0.804876215,333.1111025,62.45947766,0.870695066,333.1096152,62.45594645,0.869614189
13:51:06,0.019276001,0.032451998,0.015372,0.000257235,-8.34E-05,0.001046555,26.02982934,107.5978568,415860.5608,332.802559,62.21040115,2.400569022,332.8408268,62.17667368,2.235419103,332.8413715,62.1746656,2.234946326
13:51:16,0.018544,0.03294,0.016592,-2.03E-05,-0.002811484,0.000425473,26.4973455,108.0521846,415967.3243,333.1613198,62.54565415,5.52779205,333.1243821,62.57011306,5.606943271,333.1230929,62.56891778,5.607142627
13:51:26,0.018300001,0.032451998,0.014884,0.000900894,-0.001891874,-0.000797329,26.96477387,108.512186,416076.1063,333.0882197,62.88463644,8.000679542,333.0992043,62.93088365,8.060445405,333.0975975,62.93285758,8.06082448
13:51:36,0.019032,0.031475998,0.016835999,-0.000603676,-0.00340794,0.000108318,27.42980588,108.9757597,416186.3295,332.9066698,63.15122556,11.02866547,332.8997987,63.14470273,11.00819625,332.8993342,63.14392408,11.00838749
13:51:46,0.017568,0.033183999,0.01708,-0.001801409,-0.001546673,-0.001733873,27.89441923,109.4450481,416298.4205,332.9197906,62.77904172,10.00549545,332.9517201,62.77857727,9.981429279,332.9510917,62.77738198,9.978571698
13:51:56,0.019276001,0.032696001,0.01708,4.09E-05,-0.000303932,-0.000813423,28.35607644,109.9176535,416411.7223,332.9519215,62.5073163,11.44788797,332.9738328,62.54097547,11.49926294,332.9731651,62.53831853,11.50237922
13:52:06,0.020984,0.033183999,0.019032,5.84E-05,0.000330105,-0.002034919,28.81713313,110.3961554,416526.7674,332.8816235,62.66646654,12.09818943,332.871409,62.65758729,12.06218408,332.8692353,62.65613929,12.063942
13:52:16,0.018544,0.031475998,0.01464,-0.002063543,-0.003613129,-0.000513701,29.27752945,110.880716,416643.5097,332.6972631,62.88088667,14.73828977,332.6500221,62.91651294,14.85733655,332.6493459,62.91338471,14.85513211
13:52:26,0.019763999,0.031964,0.017568,0.000397146,-0.004192539,0.001320248,29.73274224,111.3667041,416760.7443,333.0318723,62.45602158,15.90251259,333.0568401,62.46520819,15.87694377,333.0544956,62.46444321,15.87570068
13:52:36,0.018787999,0.034403998,0.018056,0.000718236,-0.000501506,-0.000512695,30.18637008,111.8580741,416879.3356,332.722919,62.39966569,18.12088631,332.7570938,62.34850757,17.95473171,332.7549184,62.35052248,17.95296611
13:52:46,0.018787999,0.033427998,0.019032,-0.001711216,-0.002619296,0.00070684,30.63653569,112.3529483,416998.7417,332.7293837,62.34354203,19.94176181,332.7068202,62.33318063,19.93341361,332.7034529,62.33540727,19.9317812
13:52:56,0.01952,0.033916,0.018544,0.001352333,-0.000766724,-0.001127061,31.08479987,112.853196,417119.3247,332.8121912,62.20281281,20.40788807,332.8741564,62.20462964,20.35506168,332.8747746,62.20486187,20.35492337
13:53:10,0.018544,0.03294,0.015372,-0.000474859,-0.000748776,0.000399282,31.70943628,113.5632503,417290.1102,332.5290765,62.67311231,23.20854396,332.5654302,62.67943024,23.1385533,332.5625171,62.68133586,23.13867112
13:53:20,0.018056,0.033671997,0.016835999,0.001978878,-0.001643822,-0.000211885,32.15495624,114.0793506,417413.8572,332.8168443,62.75370172,24.86671069,332.8186355,62.72711862,24.79288147,332.8194415,62.7275899,24.79598238
13:53:30,0.020252001,0.034159999,0.014152,-0.001681708,0.0032406,0.001930255,32.59618303,114.5987664,417537.9773,332.4773105,62.8568444,27.40356419,332.496102,62.85118901,27.36467138,332.4962404,62.85340882,27.36258817
13:53:40,0.018787999,0.032451998,0.016835999,-0.000452559,-0.001041032,0.000402674,33.03410008,115.1227757,417662.688,332.6708576,62.69059077,27.27931792,332.6257766,62.71438032,27.37910869,332.6267209,62.71331481,27.37791683
13:53:50,0.020739999,0.03294,0.015859999,-0.001046922,-0.00164187,0.001313316,33.46811876,115.6508089,417787.7666,332.7446834,62.97409143,29.47426068,332.7355821,62.90475135,29.33522535,332.7336902,62.90526361,29.33557711
13:54:00,0.019276001,0.031475998,0.016104,-0.001327496,0.000520527,0.002221726,33.89988807,116.1850444,417913.6396,332.7400218,62.60161389,29.62880054,332.7358075,62.58793986,29.60367569,332.7343561,62.58325435,29.60706688
13:54:10,0.019276001,0.031719998,0.015859999,-0.002830328,-0.00189694,-0.000536496,34.32928916,116.7255625,418040.2331,332.7789419,62.62638699,30.32612529,332.8114211,62.56880167,30.15466022,332.8097546,62.57007208,30.15443824
13:54:20,0.018544,0.033671997,0.017811999,-0.005249061,-0.000340313,6.28E-05,34.76058888,117.2781122,418168.7868,332.8669916,62.48671645,31.81115527,332.8835087,62.42945215,31.67452075,332.8826361,62.43176758,31.67497154
13:54:30,0.017568,0.033183999,0.017324001,0.00058407,0.000292398,0.001274146,35.18456339,117.8311007,418296.5104,332.8378881,62.23164304,32.14780846,332.8861878,62.2249836,32.07396387,332.8826361,62.22240179,32.07384776
13:54:40,0.018544,0.033671997,0.016348001,-0.001830664,-0.001221374,3.75E-05,35.60461534,118.3889946,418424.3617,332.6694574,62.86620176,33.4229194,332.6413699,62.84524674,33.44336216,332.641317,62.84567704,33.44248106
13:54:50,0.018787999,0.031719998,0.016104,-0.001201123,0.000321016,0.000950145,36.0230251,118.9550589,418552.996,332.8258277,62.76684983,35.62275599,332.8120581,62.71496088,35.5491812,332.8116209,62.71584881,35.5472824
13:55:00,0.018544,0.031964,0.015859999,4.20E-05,4.13E-05,0.000329297,36.4385384,119.5278826,418681.9953,332.9807671,62.13545348,34.72847933,332.9886936,62.16826571,34.7658712,332.9883709,62.16422224,34.7661205
13:55:10,0.018300001,0.032207999,0.016348001,-0.001167487,0.000666983,0.00063389,36.84971353,120.1056714,418810.8689,332.8579211,62.555756,36.8108674,332.8718444,62.61698865,36.91775645,332.8704681,62.61796537,36.91484678
13:55:20,0.018056,0.033427998,0.016104,-0.001149841,-0.00115224,0.000321841,37.2590481,120.6921821,418940.3626,332.4697153,62.55873397,37.7393155,332.4723244,62.56907487,37.72551511,332.4736341,62.56688921,37.72576782
13:55:30,0.019763999,0.033427998,0.016348001,0.000702374,-0.00021141,0.000921587,37.66258925,121.2819455,419069.1846,332.6507034,62.37470818,37.25579617,332.6584181,62.41691192,37.33829119,332.6592975,62.4164543,37.34106766
13:55:40,0.019276001,0.031964,0.017811999,-0.000197791,0.000101872,-0.001832249,38.06799569,121.8865279,419199.7558,332.567206,62.79348074,38.55434149,332.5188978,62.87298414,38.80949003,332.5179774,62.87449361,38.80748537
13:55:50,0.019032,0.033183999,0.017324001,-0.000183292,-0.001116306,0.000605589,38.46647475,122.4931537,419329.2173,332.5736452,62.86715116,38.1973958,332.559505,62.84155161,38.1224174,332.5593957,62.84215267,38.12430595
13:56:00,0.020008,0.032207999,0.018544,-0.000775803,-0.001715265,-0.000930801,38.85862167,123.1026944,419457.7029,332.9163106,62.23300225,37.08135655,332.9191725,62.28217961,37.16609188,332.9164831,62.28047889,37.16465071
13:56:10,0.01952,0.031475998,0.015616,0.001388192,-0.001071237,0.00088561,39.25204432,123.7273457,419587.6819,332.8448532,62.60165488,39.7941745,332.7934834,62.6047148,39.90783568,332.7934612,62.60162755,39.90944419
13:56:20,0.019763999,0.03294,0.019276001,0.002943665,-0.002885021,-4.45E-05,39.6375166,124.3527605,419716.0778,332.7334989,62.36175131,39.86140405,332.7212097,62.30496512,39.8041739,332.7197019,62.30340784,39.80256539
13:56:30,0.019763999,0.032696001,0.01464,-0.000703085,0.000197083,0.000862679,40.02274461,124.9916872,419845.4249,333.0293947,62.21545549,40.0935656,333.0155704,62.25264587,40.19796162,333.0160331,62.25472908,40.19707028
13:56:40,0.018544,0.031964,0.017324001,-0.000995714,0.000220925,0.001161627,40.39949983,125.6306998,419972.928,332.8192144,62.42785388,39.77741322,332.8151436,62.42275856,39.77391274,332.8164465,62.42230094,39.77392982
13:56:50,0.018544,0.031231999,0.019032,0.002074774,-5.56E-05,0.000237215,40.77346695,126.2795322,420100.4703,332.7566157,62.72646292,40.70212521,332.7487217,62.7304176,40.72398864,332.7484144,62.73118941,40.72134536
13:57:00,0.020008,0.033183999,0.017811999,-0.000654258,0.001801655,-7.73E-05,41.1475751,126.9438842,420229.0466,332.5976567,62.75887217,43.52892535,332.6242518,62.80767387,43.52357049,332.6246377,62.80955217,43.52330069
13:57:10,0.019032,0.03294,0.015372,-0.005835403,-0.001242667,0.001752198,41.51380708,127.6098523,420355.8792,332.5545053,62.59787095,42.77144713,332.5674417,62.69998228,42.91562559,332.5675424,62.69947684,42.9166228
13:57:20,0.017811999,0.033183999,0.01708,-0.003071709,-0.000309803,-8.48E-05,41.87569496,128.2839244,420482.1535,332.7793688,62.6794439,42.16540444,332.7973048,62.66367299,42.09344499,332.7966048,62.66005299,42.09429535
13:57:30,0.020252001,0.03294,0.016348001,0.00029825,-0.001214683,-0.000703253,42.23158563,128.9632132,420607.2648,332.7968182,62.38297271,43.85509762,332.8178654,62.40736331,43.83487685,332.8181745,62.40562845,43.83787189
13:57:40,0.018544,0.034403998,0.016835999,-0.00122023,-0.001503453,-0.001013217,42.58387932,129.6525594,420732.034,333.021277,62.61291103,43.58217692,333.0669949,62.68432065,43.58942375,333.0663033,62.68540666,43.58940326
13:57:50,0.019276001,0.032451998,0.018300001,-0.001519434,0.001262322,-9.71E-05,42.93163455,130.3505049,420856.1129,332.6974407,62.65318182,43.53227215,332.6625981,62.59596533,43.52902781,332.6587118,62.5945105,43.52757298
13:58:00,0.019763999,0.032451998,0.015616,-0.00242533,-0.000258781,-0.000405882,43.27756794,131.0630595,420980.4656,333.0882316,62.34930671,43.97444152,333.0805016,62.36300807,43.96562716,333.078683,62.36406675,43.96493731
13:58:10,0.017324001,0.033427998,0.016348001,-0.000576045,-0.00025519,0.000811193,43.61514426,131.777041,421102.725,332.8737637,62.90565977,44.5839232,332.9160853,62.97928237,44.61882547,332.9139747,62.9821169,44.61740821
13:58:20,0.01952,0.031475998,0.017568,0.000355158,0.000969246,-0.001639282,43.94693271,132.497849,421223.7898,332.7435598,62.42709573,45.57569399,332.7580313,62.47360249,45.6069865,332.7562213,62.47217498,45.60628641
13:58:30,0.017811999,0.031719998,0.016348001,0.00249945,-0.001172386,0.002021503,44.27394825,133.2279684,421344.0156,332.7869383,62.6421579,46.40445549,332.7879219,62.65662424,46.41805439,332.7887108,62.65433612,46.41766849
13:58:40,0.018544,0.033183999,0.016835999,0.004032154,-0.000248872,-0.001035674,44.59859598,133.9733979,421464.2888,332.8362199,62.6094891,46.02194099,332.8126557,62.59249559,46.03975412,332.8147577,62.59253657,46.04078548
13:58:50,0.019276001,0.033183999,0.01464,0.000369247,-0.001771033,0.000494694,44.91466049,134.7201633,421582.2957,332.3153343,62.93931894,47.26352253,332.3217444,63.00361151,47.32431463,332.3211672,63.004718,47.325848
13:59:00,0.017324001,0.033916,0.017568,0.001598276,0.002214327,0.001107629,45.22848203,135.4835961,421700.3957,332.76118,62.26198274,45.89302458,332.7310725,62.30412501,45.98370217,332.7320714,62.30445968,45.98551559
13:59:10,0.01952,0.033671997,0.01464,-0.001744639,-0.000521004,0.000182793,45.53210636,136.2445332,421815.5825,332.4234237,62.78751115,47.29274208,332.4338858,62.74208356,47.24138247,332.4314133,62.74319006,47.24298073
13:59:20,0.01952,0.032696001,0.01952,-0.000202142,0.000714704,0.000787755,45.83295166,137.021728,421930.6582,332.6594938,62.37950297,47.00187164,332.6715286,62.38049335,46.97655213,332.6718975,62.37929807,46.97785328
13:59:30,0.018544,0.033916,0.016835999,0.001029912,-0.001116447,0.002311373,46.12616618,137.8031184,422043.7687,332.5824783,62.51627068,47.62902644,332.5429793,62.4575652,47.65394639,332.5436521,62.45867853,47.65416495
13:59:40,0.018544,0.03294,0.015128,-0.002624733,0.000116579,0.002308292,46.41621204,138.601083,422156.6391,332.7362703,62.47593158,46.59438939,332.7717412,62.4521352,46.50713713,332.7711862,62.44921871,46.50991361
13:59:50,0.020496,0.03294,0.01952,-0.002003293,0.001336597,-0.001665492,46.69719638,139.3997363,422266.9752,332.7677438,62.36911425,47.0717957,332.7829939,62.36181278,47.05954234,332.7838033,62.36023501,47.05872614
14:00:00,0.017811999,0.032696001,0.017324001,0.002583958,0.001318969,-0.000135019,46.97235693,140.2082783,422376.0362,332.557391,62.34540667,47.80051542,332.5546043,62.40209041,47.85341182,332.55484,62.4034906,47.85612682
14:00:10,0.01952,0.03294,0.018056,0.001983326,-0.001423553,-0.00074688,47.24145416,141.0264531,422483.7337,332.8090272,62.75652941,48.16819474,332.8102515,62.76413142,48.20040933,332.8101029,62.76427485,48.19958971
14:00:20,0.020008,0.030988,0.018056,0.000161126,-0.001728758,0.001387639,47.50511093,141.8567228,422590.3296,332.6496498,62.33416418,47.58742376,332.6645413,62.39923539,47.6474338,332.6620944,62.3992149,47.64796656
